stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:61608,Kristiansand stasjon,2026-05-21T03:45:00+02:00,2026-05-21T03:54:16+02:00,2026-05-21T03:54:16+02:00,556.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:725-LOD_67061-R,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58837,Nesbyen stasjon,2026-05-21T03:37:00+02:00,2026-05-21T03:45:58+02:00,2026-05-21T03:45:58+02:00,538.0,1,Oslo S,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:606-BRG_481554-R,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58833,Gol stasjon,2026-05-21T03:25:00+02:00,2026-05-21T03:33:11+02:00,2026-05-21T03:33:11+02:00,491.0,1,Oslo S,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:606-BRG_481554-R,True,actual,False,,,,,2026-05-21T03:51:27.567513+02:00
NSR:StopPlace:58921,Vennesla stasjon,2026-05-21T02:36:00+02:00,2026-05-21T02:44:10+02:00,2026-05-21T02:44:10+02:00,490.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:726-KVB_63257-R,True,actual,False,,,,,2026-05-21T03:01:49.562021+02:00
NSR:StopPlace:58921,Vennesla stasjon,2026-05-21T03:17:00+02:00,2026-05-21T03:24:49+02:00,2026-05-21T03:24:49+02:00,469.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:725-LOD_67061-R,True,actual,False,,,,,2026-05-21T03:41:26.039752+02:00
NSR:StopPlace:58841,Ål stasjon,2026-05-21T02:31:00+02:00,2026-05-21T02:38:47+02:00,2026-05-21T02:38:47+02:00,467.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:605-LOD_444356-R,True,actual,False,Forsinket,Toget kjørte 7 minutter forsinket fra Oslo S. Vi jobber med å gjøre toget klart til avgang.,incident,normal,2026-05-21T03:01:49.562021+02:00
NSR:StopPlace:58890,Nelaug stasjon,2026-05-21T03:32:00+02:00,2026-05-21T03:39:19+02:00,2026-05-21T03:39:19+02:00,439.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:726-KVB_63257-R,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58811,Moelv stasjon,2026-05-21T02:06:30+02:00,2026-05-21T02:13:12+02:00,2026-05-21T02:13:12+02:00,402.0,1,Lillehammer,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,RE11,rail,VYG:ServiceJourney:341-EVL_568475-R,True,actual,False,,,,,2026-05-21T02:31:42.129239+02:00
NSR:StopPlace:58833,Gol stasjon,2026-05-21T02:09:00+02:00,2026-05-21T02:14:59+02:00,2026-05-21T02:14:59+02:00,359.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:605-LOD_444356-R,True,actual,False,Forsinket,Toget kjørte 7 minutter forsinket fra Oslo S. Vi jobber med å gjøre toget klart til avgang.,incident,normal,2026-05-21T02:31:42.129239+02:00
NSR:StopPlace:58891,Vegårshei stasjon,2026-05-21T03:48:00+02:00,2026-05-21T03:53:45+02:00,2026-05-21T03:53:45+02:00,345.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:726-KVB_63257-R,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58890,Nelaug stasjon,2026-05-21T02:17:00+02:00,2026-05-21T02:22:16+02:00,2026-05-21T02:22:16+02:00,316.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:725-LOD_67061-R,True,actual,False,,,,,2026-05-21T02:41:28.709130+02:00
NSR:StopPlace:58891,Vegårshei stasjon,2026-05-21T02:01:00+02:00,2026-05-21T02:05:55+02:00,2026-05-21T02:05:55+02:00,295.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:725-LOD_67061-R,True,actual,False,,,,,2026-05-21T02:21:26.120025+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-05-21T02:04:00+02:00,2026-05-21T02:08:30+02:00,2026-05-21T02:08:30+02:00,270.0,1,Helsfyr,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:a0c03d632474fcb50eb4b51d694ccf32,True,actual,False,Benytt holdeplass (plattform B / C) i trikkesporet på Nationaltheatret. Dette grunnet veiarbeid,,incident,normal,2026-05-21T02:31:42.129239+02:00
NSR:StopPlace:59649,Nydalen stasjon,2026-05-21T03:33:00+02:00,2026-05-21T03:37:26+02:00,2026-05-21T03:37:26+02:00,266.0,1,Oslo lufthavn,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,Radiumhospitalet via Økern-Storo-Tåsen,FB3,bus,NBU:ServiceJourney:2a1f9e25-a384-4773-a648-91bce13fb380,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:59643,Grefsen stasjon,2026-05-21T03:38:00+02:00,2026-05-21T03:41:32+02:00,2026-05-21T03:41:32+02:00,212.0,1,Oslo lufthavn,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,Radiumhospitalet via Økern-Storo-Tåsen,FB3,bus,NBU:ServiceJourney:2a1f9e25-a384-4773-a648-91bce13fb380,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-05-21T02:25:00+02:00,2026-05-21T02:27:59+02:00,2026-05-21T02:27:59+02:00,179.0,1,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:fed94ff0fb4eab47971a5979a656e5cd,True,actual,False,Benytt holdeplass (plattform B / C) i trikkesporet på Nationaltheatret. Dette grunnet veiarbeid,,incident,normal,2026-05-21T02:51:27.869577+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-05-21T02:22:00+02:00,2026-05-21T02:24:47+02:00,2026-05-21T02:24:47+02:00,167.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:4d0d391ef662b1d2f0e6d76391ce6c15,True,actual,False,Benytt holdeplass (plattform B / C) i trikkesporet på Nationaltheatret. Dette grunnet veiarbeid,,incident,normal,2026-05-21T02:41:28.709130+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-05-21T02:34:00+02:00,2026-05-21T02:36:37+02:00,2026-05-21T02:36:37+02:00,157.0,1,Helsfyr,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:77c31f85027713b634cc8572e5979438,True,actual,False,Benytt holdeplass (plattform B / C) i trikkesporet på Nationaltheatret. Dette grunnet veiarbeid,,incident,normal,2026-05-21T03:01:49.562021+02:00
NSR:StopPlace:59650,Nyland stasjon,2026-05-21T03:52:00+02:00,2026-05-21T03:54:32+02:00,2026-05-21T03:54:32+02:00,152.0,1,Oslo lufthavn,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,Radiumhospitalet via Økern-Storo-Tåsen,FB3,bus,NBU:ServiceJourney:2a1f9e25-a384-4773-a648-91bce13fb380,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-05-21T03:34:00+02:00,2026-05-21T03:36:17+02:00,2026-05-21T03:36:17+02:00,137.0,1,Helsfyr,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:fd35ad13dc52f641c14d5dece718f531,True,actual,False,Benytt holdeplass (plattform B / C) i trikkesporet på Nationaltheatret. Dette grunnet veiarbeid,,incident,normal,2026-05-21T03:51:27.567513+02:00
NSR:StopPlace:59648,Kjelsås stasjon,2026-05-21T03:40:00+02:00,2026-05-21T03:42:02+02:00,2026-05-21T03:42:02+02:00,122.0,1,Jernbanetorget,RUT:Line:54,Kværnerbyen - Kjelsås stasjon,54,bus,RUT:ServiceJourney:b0b52a555347e54f872b4d9dc5e427fe,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-05-21T03:36:00+02:00,2026-05-21T03:38:02+02:00,2026-05-21T03:38:02+02:00,122.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:cbf5923fa918fd6af149c0feba06ca56,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:59650,Nyland stasjon,2026-05-21T03:53:00+02:00,2026-05-21T03:54:52+02:00,2026-05-21T03:54:52+02:00,112.0,1,Jernbanetorget,RUT:Line:3905,Jernbanetorget - Vestli T,5N,bus,RUT:ServiceJourney:6d4027ffd02c1652d0d7407ac6a1e493,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:628,Darbu stasjon,2026-05-21T03:47:00+02:00,2026-05-21T03:48:51+02:00,2026-05-21T03:48:51+02:00,111.0,1,Eidsvoll,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,R12,rail,VYG:ServiceJourney:500_568482-R,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:59651,Skøyen stasjon,2026-05-21T03:41:00+02:00,2026-05-21T03:42:50+02:00,2026-05-21T03:42:50+02:00,110.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:cbf5923fa918fd6af149c0feba06ca56,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58844,Eidsvoll stasjon,2026-05-21T03:41:00+02:00,2026-05-21T03:42:38+02:00,2026-05-21T03:42:38+02:00,98.0,1,Oslo lufthavn,RUT:Line:430,Eidsvoll - Jessheim,430,bus,RUT:ServiceJourney:3ead495017de5c0bc4df850c64fd6287,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:4,Otta stasjon,2026-05-21T02:57:00+02:00,2026-05-21T02:58:34+02:00,2026-05-21T02:58:34+02:00,94.0,1,Trondheim S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:405-LOD_30131-R,True,actual,False,,,,,2026-05-21T03:21:28.175624+02:00
NSR:StopPlace:358,Ustaoset stasjon,2026-05-21T03:19:00+02:00,2026-05-21T03:20:29+02:00,2026-05-21T03:20:29+02:00,89.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:605-LOD_444356-R,True,actual,False,Forsinket,Toget kjørte 7 minutter forsinket fra Oslo S. Vi jobber med å gjøre toget klart til avgang.,incident,normal,2026-05-21T03:41:26.039752+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-05-21T03:04:00+02:00,2026-05-21T03:05:28+02:00,2026-05-21T03:05:28+02:00,88.0,1,Helsfyr,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:e313f7c279c1c719246ae70f985f370b,True,actual,False,Benytt holdeplass (plattform B / C) i trikkesporet på Nationaltheatret. Dette grunnet veiarbeid,,incident,normal,2026-05-21T03:21:28.175624+02:00
NSR:StopPlace:59620,Grorud stasjon,2026-05-21T03:54:00+02:00,2026-05-21T03:55:26+02:00,2026-05-21T03:55:26+02:00,86.0,1,Oslo lufthavn,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,Radiumhospitalet via Økern-Storo-Tåsen,FB3,bus,NBU:ServiceJourney:2a1f9e25-a384-4773-a648-91bce13fb380,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:61608,Kristiansand stasjon,2026-05-21T02:17:00+02:00,2026-05-21T02:18:21+02:00,2026-05-21T02:18:21+02:00,81.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:726-KVB_63257-R,True,actual,False,,,,,2026-05-21T02:41:28.709130+02:00
NSR:StopPlace:59651,Skøyen stasjon,2026-05-21T02:41:00+02:00,2026-05-21T02:42:19+02:00,2026-05-21T02:42:19+02:00,79.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:94a2b6922eaed4a9b0a1fe3b711e0a95,True,actual,False,,,,,2026-05-21T03:01:49.562021+02:00
NSR:StopPlace:58840,Vestfossen stasjon,2026-05-21T03:53:00+02:00,2026-05-21T03:54:18+02:00,2026-05-21T03:54:18+02:00,78.0,1,Eidsvoll,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,R12,rail,VYG:ServiceJourney:500_568482-R,True,actual,False,,,,,2026-05-21T03:58:14.074441+02:00
NSR:StopPlace:58841,Ål stasjon,2026-05-21T03:06:00+02:00,2026-05-21T03:07:18+02:00,2026-05-21T03:07:18+02:00,78.0,1,Oslo S,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:606-BRG_481554-R,True,actual,False,,,,,2026-05-21T03:31:38.874440+02:00
NSR:StopPlace:59648,Kjelsås stasjon,2026-05-21T02:18:00+02:00,2026-05-21T02:19:14+02:00,2026-05-21T02:19:14+02:00,74.0,1,Jernbanetorget,RUT:Line:3911,Majorstuen - Kjelsås,11N,bus,RUT:ServiceJourney:4e1847898d0362ea3740d9b966818d1b,True,actual,False,,,,,2026-05-21T02:41:28.709130+02:00
